customer_id,first_name,last_name,email,phone,home_location_id,loyalty_tier,signup_date,marketing_opt_in,updated_at
1284,James,Le,james.le33@example.net,281-555-6233,6,Bronze,2026-04-17,True,2026-06-18 14:43:11+00
1285,James,Reyes,james.reyes43@example.org,726-555-6463,17,Bronze,2026-04-11,True,2026-05-08 02:19:42+00
1286,David,Carter,david.carter7@example.net,210-555-6412,19,Bronze,2026-04-28,True,2026-06-12 23:05:29+00
1287,Diego,Ramirez,diego.ramirez19@example.com,512-555-6250,12,Bronze,2023-05-18,True,2023-05-18 11:41:51+00
1288,Tyrone,Reddy,tyrone.reddy15@example.org,512-555-4874,13,Bronze,2023-05-23,True,2023-05-23 15:15:19+00
1289,Santiago,Rodriguez,santiago.rodriguez92@example.net,713-555-9570,1,Silver,2023-02-19,False,2026-04-03 00:05:18+00
1290,Linda,Hernandez,linda.hernandez@example.com,726-555-1072,19,Bronze,2023-08-19,True,2023-11-10 19:54:40+00
1291,Santiago,Landry,santiago.landry51@example.com,469-555-4543,8,Bronze,2025-12-24,True,2026-04-06 01:34:29+00
1292,Linh,Wright,linh.wright@example.com,726-555-7552,19,Bronze,2026-06-05,True,2026-06-05 16:38:54+00
1293,Darnell,Flores,darnell.flores@example.net,737-555-4667,12,Silver,2025-11-05,True,2026-01-12 17:55:22+00
1294,Abigail,Thomas,abigail.thomas@example.org,713-555-7212,1,Bronze,2026-03-03,True,2026-03-03 13:03:38+00
1295,Ashley,Tran,ashley.tran@example.org,713-555-6365,1,Bronze,2024-10-18,True,2024-10-18 15:04:17+00
1296,Marcus,O'Brien,marcus.obrien71@example.net,512-555-3496,14,Bronze,2025-09-04,True,2025-12-01 03:22:33+00
1297,Arjun,Rivera,arjun.rivera78@example.org,512-555-8000,12,Bronze,2024-01-21,True,2024-01-21 13:52:22+00
1298,Ava,Ramirez,ava.ramirez32@example.com,281-555-3419,1,Bronze,2024-12-21,False,2024-12-21 21:18:03+00
1299,Celeste,Carter,celeste.carter29@example.net,737-555-9863,15,Gold,2025-01-29,False,2025-12-19 01:18:07+00
1300,Carlos,Diaz,carlos.diaz52@example.org,726-555-9494,17,Bronze,2025-07-01,True,2025-09-30 18:05:54+00
1301,Luis,Perez,luis.perez72@example.org,469-555-3768,10,Silver,2025-11-28,True,2026-06-22 18:10:15+00
1302,Valeria,Scott,valeria.scott12@example.net,972-555-6629,9,Gold,2024-11-05,True,2024-11-05 14:34:44+00
1303,Marcus,Hill,marcus.hill89@example.com,832-555-6419,1,Silver,2024-09-30,True,2024-09-30 18:55:06+00
1304,Lucien,Jones,lucien.jones57@example.com,726-555-6874,16,Bronze,2026-05-20,False,2026-05-20 08:30:36+00
1305,Destiny,Baker,destiny.baker43@example.org,972-555-0359,7,Silver,2025-01-20,True,2025-01-20 20:38:09+00
1306,Ava,Shah,ava.shah@example.org,726-555-3177,18,Bronze,2024-02-01,True,2024-02-01 17:49:34+00
1307,Daniel,Flores,daniel.flores@example.com,214-555-2764,8,Bronze,2024-11-21,False,2026-05-31 19:49:02+00
1308,Diego,Doucet,diego.doucet@example.com,737-555-8175,12,Gold,2024-08-24,False,2026-04-18 06:17:56+00
1309,Santiago,Sanchez,santiago.sanchez@example.org,713-555-1920,6,Bronze,2023-09-08,True,2023-09-08 14:14:13+00
1310,Isabella,Hernandez,isabella.hernandez75@example.org,832-555-3317,3,Bronze,2024-07-19,True,2024-07-19 12:40:57+00
1311,Hannah,Garcia,hannah.garcia72@example.org,512-555-7840,15,Bronze,2024-11-14,True,2025-06-30 20:13:34+00
1312,Mia,Rodriguez,mia.rodriguez@example.com,214-555-1734,10,Bronze,2025-09-17,True,2026-04-06 23:59:50+00
1313,Jamal,Le,jamal.le@example.org,214-555-6851,11,Silver,2024-09-28,True,2024-10-04 17:50:47+00
1314,Sarah,Hill,sarah.hill19@example.com,210-555-2196,19,Silver,2023-06-30,True,2025-01-25 08:43:01+00
1315,Remy,Arceneaux,remy.arceneaux@example.net,726-555-0928,19,Silver,2025-12-18,True,2025-12-18 16:56:04+00
1316,Jose,Johnson,jose.johnson15@example.net,726-555-0112,17,Bronze,2024-09-25,True,2024-09-25 21:29:41+00
1317,Caleb,Broussard,caleb.broussard@example.com,281-555-7135,4,Bronze,2023-11-11,True,2023-11-11 17:26:37+00
1318,Noah,Lewis,noah.lewis@example.org,737-555-6663,12,Bronze,2026-02-24,False,2026-05-29 17:22:51+00
1319,Ashley,Green,Ashley.green@Example.com,210-555-9953,18,Bronze,2024-02-26,True,2024-02-26 13:35:43+00
1320,Destiny,Robinson,destiny.robinson@example.com,972-555-0887,8,Silver,2024-02-10,False,2024-08-31 16:26:29+00
1321,Ximena,Boudreaux,ximena.boudreaux82@example.org,832-555-5426,2,Silver,2025-07-09,True,2025-08-30 03:42:19+00
1322,Joshua,Reddy,joshua.reddy36@example.com,210-555-4560,16,Gold,2025-08-08,False,2025-08-08 10:26:08+00
1323,Aaliyah,Jones,aaliyah.jones58@example.com,972-555-0865,10,Silver,2024-07-28,True,2024-07-28 17:41:46+00
1324,Destiny,Landry,destiny.landry@example.com,737-555-7003,12,Bronze,2024-02-13,True,2024-02-13 15:28:12+00
1325,Celeste,Doucet,celeste.doucet1@example.net,713-555-3052,20,Bronze,2026-06-16,True,2026-06-23 06:16:22+00
1326,Hannah,Johnson,hannah.johnson85@example.net,737-555-7035,12,Silver,2023-07-09,True,2024-10-26 04:49:17+00
1327,Jose,Smith,jose.smith5@example.org,214-555-1474,8,Gold,2025-03-29,True,2025-03-29 18:27:24+00
1328,Colton,Wright,colton.wright@example.net,972-555-1575,7,Bronze,2024-10-02,True,2024-10-02 16:46:45+00
1329,Ava,Perez,ava.perez66@example.com,469-555-9955,8,Silver,2025-07-25,True,2025-09-11 21:22:55+00
1330,Jennifer,Garcia,jennifer.garcia@example.org,713-555-0443,3,Bronze,2024-04-05,True,2025-01-16 20:19:24+00
1331,Santiago,Pham,santiago.pham8@example.net,726-555-9499,16,Silver,2025-06-30,True,2025-06-30 17:22:50+00
1332,Kayla,Flores,kayla.flores54@example.net,726-555-2333,17,Gold,2023-01-17,True,2023-02-22 08:51:01+00
1333,Caleb,O'Brien,caleb.obrien@example.org,713-555-9113,6,Gold,2025-04-11,True,2026-01-06 18:53:37+00
1334,Juan,Turner,juan.turner@example.org,281-555-8964,6,Bronze,2023-03-18,True,2023-03-18 18:52:59+00
1335,Brianna,Scott,brianna.scott9@example.org,726-555-4328,18,Bronze,2024-12-05,True,2025-05-29 12:38:54+00
1336,Destiny,Rivera,destiny.rivera@example.net,832-555-3823,1,Silver,2023-08-03,False,2023-08-03 21:47:11+00
1337,Austin,Adams,austin.adams23@example.org,972-555-1001,11,Silver,2025-11-21,False,2025-11-21 11:21:53+00
1338,Chloe,Ramirez,chloe.ramirez72@example.com,214-555-9612,9,Gold,2025-04-23,True,2025-06-24 06:22:46+00
1339,Valeria,Sanchez,valeria.sanchez5@example.com,512-555-0346,14,Bronze,2023-04-25,True,2026-02-16 06:47:11+00
1340,Jamal,O'Brien,jamal.obrien@example.net,281-555-3989,4,Bronze,2026-02-17,True,2026-02-17 14:22:27+00
1341,Daniel,Jackson,daniel.jackson51@example.com,512-555-4345,13,Silver,2023-10-04,True,2023-10-04 09:29:07+00
1342,Carlos,Miller,carlos.miller@example.net,469-555-6119,8,Bronze,2026-05-05,False,2026-05-05 11:00:04+00
1343,Austin,Nelson,austin.nelson2@example.org,737-555-8810,12,Bronze,2023-04-04,False,2025-02-28 20:15:39+00
1344,Arjun,Rodriguez,arjun.rodriguez37@example.net,281-555-4922,1,Silver,2023-04-26,True,2023-04-26 14:09:25+00
1345,Jose,Jackson,jose.jackson@example.net,469-555-1321,9,Bronze,2023-09-22,True,2023-09-22 18:29:14+00
1346,Jose,Broussard,jose.broussard@example.net,469-555-6713,11,Silver,2024-08-08,True,2026-01-07 15:59:17+00
1347,Caleb,Johnson,caleb.johnson27@example.net,281-555-0462,4,Silver,2024-08-18,False,2025-05-27 12:24:37+00
1348,Carmen,King,carmen.king43@example.org,281-555-5184,3,Bronze,2025-07-26,False,2025-07-26 10:25:56+00
1349,Isabella,Thomas,isabella.thomas@example.org,713-555-9956,4,Bronze,2023-06-30,False,2024-12-12 21:45:12+00
1350,Mai,Nelson,mai.nelson@example.com,469-555-4114,7,Gold,2025-04-01,True,2025-08-31 09:10:42+00
1351,Abigail,Patel,abigail.patel49@example.net,713-555-0733,2,Silver,2023-01-07,True,2023-01-07 08:28:41+00
1352,Joshua,Lewis,joshua.lewis5@example.com,210-555-2671,19,Silver,2023-11-16,True,2024-07-10 10:58:59+00
1353,Anika,Carter,anika.carter@example.net,214-555-4630,8,Bronze,2026-05-30,True,2026-05-30 09:37:22+00
1354,Jamal,O'Brien,jamal.obrien53@example.net,726-555-9918,16,Bronze,2026-05-08,True,2026-05-08 14:47:54+00
1355,Tuan,Tran,tuan.tran26@example.com,281-555-4858,20,Bronze,2026-06-06,True,2026-06-06 13:27:53+00
1356,Rohan,Johnson,rohan.johnson@example.com,281-555-5578,2,Silver,2025-09-14,True,2026-05-19 04:52:57+00
1357,Isabella,Reyes,isabella.reyes@example.net,512-555-2173,13,Bronze,2026-06-21,True,2026-06-27 11:51:42+00
1358,Mai,Patel,mai.patel@example.org,210-555-0410,17,Bronze,2025-07-25,True,2025-07-25 18:40:37+00
1359,James,Wilson,james.wilson@example.com,512-555-9449,13,Bronze,2026-05-28,True,2026-05-28 15:38:30+00
1360,Marcus,Wilson,marcus.wilson@example.com,214-555-5670,8,Silver,2023-02-28,True,2025-02-13 09:08:13+00
1361,Darnell,Hebert,darnell.hebert23@example.org,214-555-6012,9,Bronze,2024-01-15,True,2024-04-17 17:17:58+00
1362,Darnell,Mitchell,darnell.mitchell@example.com,281-555-4577,1,Silver,2025-06-21,False,2025-12-12 04:46:03+00
1363,Robert,Diaz,robert.diaz18@example.net,214-555-0228,11,Gold,2023-02-18,True,2025-06-15 00:55:57+00
1364,Austin,Roberts,austin.roberts@example.org,281-555-1029,20,Bronze,2026-06-24,True,2026-06-24 13:24:15+00
1365,Mia,Wright,mia.wright92@example.org,210-555-8433,19,Bronze,2025-07-02,True,2025-07-02 15:57:46+00
1366,Linda,Rivera,linda.rivera@example.net,832-555-8730,1,Bronze,2026-01-21,True,2026-03-29 13:24:46+00
1367,Pierre,Sanchez,pierre.sanchez39@example.com,737-555-6613,14,Bronze,2025-11-17,False,2025-11-17 16:40:18+00
1368,Minh,Scott,minh.scott@example.com,281-555-0364,6,Silver,2025-04-11,False,2025-04-11 19:39:17+00
1369,Ava,Lewis,ava.lewis3@example.net,210-555-2769,18,Bronze,2024-12-29,True,2024-12-29 11:45:02+00
1370,Brianna,Shah,brianna.shah94@example.com,281-555-6216,1,Bronze,2024-08-10,True,2024-08-10 17:53:55+00
1371,Josette,O'Brien,josette.obrien91@example.net,210-555-2085,19,Bronze,2026-01-06,True,2026-01-27 23:11:19+00
1372,Isabella,Davis,isabella.davis35@example.net,726-555-8588,17,Bronze,2024-03-30,False,2024-03-30 11:21:51+00
1373,Mai,Thibodeaux,mai.thibodeaux36@example.com,713-555-3653,3,Bronze,2025-06-04,True,2026-02-17 22:55:37+00
1374,Ashley,Pham,ashley.pham@example.com,832-555-2350,2,Bronze,2025-09-17,True,2026-01-30 19:44:01+00
1375,Jose,Jones,jose.jones92@example.org,726-555-7579,17,Bronze,2024-05-04,True,2024-05-04 17:01:40+00
1376,Ashley,O'Brien,ashley.obrien@example.com,281-555-7861,3,Gold,2025-07-08,True,2025-10-09 16:58:18+00
1377,Austin,Tran,austin.tran48@example.com,972-555-3656,11,Bronze,2025-05-01,False,2025-05-01 19:25:55+00
1378,Minh,Gomez,minh.gomez26@example.net,210-555-3160,19,Bronze,2023-03-05,True,2024-07-16 14:45:55+00
1379,Olivia,Sanchez,olivia.sanchez53@example.com,737-555-6491,12,Bronze,2026-02-12,False,2026-06-04 00:46:15+00
1380,Ethan,Smith,ethan.smith74@example.net,214-555-7213,8,Bronze,2024-11-06,True,2024-11-06 18:27:37+00
1381,Abigail,Pham,abigail.pham43@example.org,214-555-2664,9,Bronze,2026-02-21,True,2026-06-03 21:23:02+00
1382,Anika,O'Brien,anika.obrien@example.net,713-555-9662,2,Silver,2025-04-26,False,2026-05-21 20:07:33+00
1383,Kayla,Williams,kayla.williams@example.com,713-555-7521,20,Bronze,2026-04-12,True,2026-06-29 11:27:32+00
1384,Tuan,Landry,tuan.landry87@example.com,713-555-0360,6,Silver,2024-08-26,False,2024-08-26 11:15:36+00
1385,Santiago,Kumar,SANTIAGO.KUMAR43@EXAMPLE.ORG,281-555-0984,4,Bronze,2023-12-18,True,2023-12-18 15:56:02+00
1386,Arjun,Broussard,arjun.broussard54@example.org,713-555-3303,6,Bronze,2025-12-13,True,2026-03-27 04:55:32+00
1387,Ava,Reddy,ava.reddy42@example.com,726-555-0182,19,Bronze,2025-11-22,True,2025-11-22 16:53:46+00
1388,Daniel,Walker,daniel.walker28@example.org,713-555-3379,2,Silver,2025-01-21,False,2025-01-21 13:50:57+00
1389,Jennifer,Phillips,jennifer.phillips32@example.net,726-555-0975,17,Gold,2024-12-03,True,2025-10-23 01:49:49+00
1390,Tyrone,Pham,tyrone.pham95@example.net,512-555-1928,14,Bronze,2023-04-25,True,2023-07-09 20:33:54+00
1391,Diego,Harris,Diego.harris6@Example.org,210-555-2578,17,Gold,2024-03-16,False,2024-03-16 21:04:37+00
1392,Anika,Rivera,anika.rivera@example.org,832-555-0671,20,Bronze,2026-04-06,True,2026-04-19 08:55:25+00
1393,Celeste,Martinez,celeste.martinez4@example.com,726-555-2444,17,Silver,2024-07-18,False,2024-07-18 12:50:05+00
1394,Ana,Davis,ana.davis@example.org,726-555-7293,19,Silver,2025-06-24,True,2025-12-17 03:12:41+00
1395,Arjun,Wilson,arjun.wilson@example.com,832-555-3023,3,Bronze,2023-09-04,False,2023-09-04 16:27:56+00
1396,Carlos,Scott,carlos.scott@example.net,726-555-9964,16,Bronze,2025-12-28,False,2026-02-09 06:57:27+00
1397,Mai,Williams,mai.williams99@example.com,469-555-0471,11,Bronze,2023-05-22,True,2023-05-22 15:51:12+00
1398,Andrew,Fontenot,andrew.fontenot99@example.org,972-555-4767,11,Silver,2023-04-18,False,2023-04-18 08:28:16+00
1399,Abigail,Patel,abigail.patel@example.org,210-555-8018,18,Bronze,2025-12-04,False,2026-03-10 15:20:41+00
1400,Diego,Jackson,diego.jackson3@example.net,713-555-3716,20,Bronze,2026-06-09,True,2026-06-13 03:01:55+00
1401,Emily,Jones,emily.jones23@example.com,512-555-4369,14,Bronze,2025-03-16,False,2025-03-16 09:35:25+00
1402,Olivia,Baker,olivia.baker38@example.com,972-555-1290,10,Gold,2025-04-16,True,2026-05-20 12:32:18+00
1403,Valeria,Broussard,valeria.broussard91@example.net,214-555-9566,9,Bronze,2023-12-28,False,2025-11-05 07:02:00+00
1404,Maria,Johnson,maria.johnson77@example.org,214-555-1125,8,Silver,2023-03-12,False,2023-03-12 21:30:28+00
1405,Margot,Garcia,margot.garcia47@example.org,469-555-2766,7,Bronze,2023-12-05,True,2024-07-16 04:16:28+00
1406,Ana,Baker,ana.baker@example.org,972-555-1637,8,Bronze,2023-03-17,True,2025-01-15 09:44:27+00
1407,Mia,Turner,mia.turner90@example.com,832-555-9208,2,Bronze,2025-01-06,True,2026-01-07 16:06:52+00
1408,Robert,Lewis,robert.lewis@example.net,281-555-0289,2,Silver,2025-09-01,False,2026-06-24 15:31:51+00
1409,Ana,Reyes,ana.reyes@example.net,512-555-1251,15,Bronze,2026-02-21,False,2026-02-21 20:04:17+00
1410,Ava,Turner,ava.turner0@example.com,972-555-2019,9,Silver,2025-05-27,False,2025-12-31 21:01:39+00
1411,Michael,Flores,michael.flores80@example.org,210-555-3826,19,Gold,2025-04-28,False,2026-06-25 14:09:08+00
1412,Darnell,Sanchez,darnell.sanchez@example.net,512-555-1638,12,Bronze,2025-08-24,True,2025-08-24 12:33:16+00
1413,Minh,Young,minh.young93@example.net,832-555-9004,1,Bronze,2025-04-23,True,2025-04-23 16:33:54+00
1414,Lucas,Diaz,lucas.diaz82@example.com,713-555-9815,3,Bronze,2026-05-25,False,2026-06-11 11:12:39+00
1415,Remy,Comeaux,remy.comeaux17@example.net,832-555-3822,4,Bronze,2025-12-27,True,2025-12-27 14:29:25+00
1416,Grace,Kumar,grace.kumar82@example.org,281-555-3484,20,Bronze,2026-04-15,True,2026-04-15 13:53:50+00
1417,Wyatt,Rodriguez,wyatt.rodriguez@example.org,713-555-2345,5,Silver,2024-03-28,True,2026-02-20 00:01:26+00
1418,Jennifer,Roberts,jennifer.roberts80@example.net,214-555-6485,10,Bronze,2025-09-20,True,2026-06-05 01:50:03+00
1419,Rohan,Rodriguez,rohan.rodriguez@example.com,210-555-1985,19,Bronze,2023-12-07,True,2023-12-07 18:56:57+00
1420,Camille,McAllister,camille.mcallister1@example.com,713-555-0650,20,Bronze,2026-05-27,True,2026-06-22 09:06:07+00
1421,Kayla,Flores,kayla.flores79@example.net,281-555-0237,5,Silver,2026-04-21,True,2026-04-22 23:46:00+00
1422,Darnell,Landry,darnell.landry@example.net,832-555-3277,1,Silver,2023-10-29,True,2023-10-29 18:54:13+00
1423,Jamal,Ramirez,jamal.ramirez42@example.org,713-555-2996,3,Gold,2024-10-12,True,2025-09-23 16:19:44+00
1424,Rohan,Doucet,Rohan.doucet13@Example.com,713-555-3129,2,Bronze,2025-08-29,True,2026-03-01 18:19:49+00
1425,Carlos,Smith,carlos.smith@example.net,281-555-6204,4,Bronze,2026-04-11,False,2026-05-10 21:09:43+00
1426,Wyatt,Hernandez,wyatt.hernandez@example.net,737-555-6965,12,Silver,2025-01-16,True,2025-01-16 10:15:45+00
1427,Jamal,Comeaux,jamal.comeaux95@example.com,726-555-1080,19,Silver,2025-04-19,False,2025-04-19 16:37:04+00
1428,Matthew,Thomas,matthew.thomas30@example.com,214-555-4113,11,Bronze,2026-05-15,True,2026-05-26 20:35:01+00
1429,Emily,Phillips,emily.phillips@example.com,737-555-7839,13,Silver,2025-04-02,True,2025-05-31 22:11:22+00
1430,Andre,Green,andre.green@example.net,713-555-1105,4,Bronze,2023-06-20,False,2023-06-20 13:25:38+00
1431,Joshua,Mitchell,joshua.mitchell50@example.com,726-555-5493,16,Bronze,2024-06-19,True,2024-06-19 17:50:39+00
1432,Rohan,Wright,rohan.wright96@example.org,512-555-2220,12,Silver,2025-11-09,True,2025-11-09 08:25:02+00
1433,Ava,King,ava.king@example.net,726-555-8022,17,Silver,2025-09-22,True,2026-06-05 00:49:32+00
1434,Carmen,Reyes,carmen.reyes24@example.org,210-555-0539,19,Silver,2024-11-02,False,2025-03-31 01:39:35+00
1435,Noah,Carter,noah.carter@example.org,972-555-8838,7,Bronze,2026-05-22,False,2026-06-11 02:15:09+00
1436,Caleb,Phillips,caleb.phillips78@example.com,713-555-7059,2,Silver,2025-01-02,True,2025-01-02 21:32:50+00
1437,Grace,Robichaux,grace.robichaux@example.com,281-555-1131,5,Bronze,2023-03-13,True,2023-03-13 15:47:12+00
1438,Andrew,Wilson,andrew.wilson48@example.com,214-555-1304,9,Bronze,2025-09-28,True,2026-03-19 21:50:02+00
1439,Darnell,Williams,darnell.williams41@example.com,726-555-7713,19,Bronze,2026-04-11,False,2026-04-11 20:59:48+00
1440,David,Arceneaux,david.arceneaux@example.com,214-555-1744,8,Bronze,2024-02-22,False,2024-02-22 12:48:24+00
1441,Lucia,Shah,lucia.shah54@example.org,737-555-8973,15,Silver,2023-09-18,True,2023-09-18 10:01:38+00
1442,Tyrone,Nguyen,tyrone.nguyen54@example.com,972-555-1676,11,Bronze,2026-01-23,True,2026-05-26 19:17:02+00
1443,Robert,Carter,Robert.carter7@Example.com,832-555-0664,4,Silver,2023-02-02,False,2024-06-14 00:04:10+00
1444,Jamal,Doucet,jamal.doucet50@example.org,214-555-5633,7,Bronze,2024-12-02,True,2024-12-02 16:53:11+00
1445,Celeste,Kumar,celeste.kumar62@example.com,512-555-6067,13,Bronze,2025-08-05,False,2025-11-05 13:24:16+00
1446,Colton,Young,colton.young59@example.org,512-555-5634,13,Bronze,2026-06-09,True,2026-06-21 22:34:40+00
1447,Emily,Carter,emily.carter71@example.org,469-555-1945,9,Bronze,2023-12-03,False,2026-06-24 20:59:17+00
1448,Harper,Patel,harper.patel@example.net,713-555-3380,5,Bronze,2026-04-02,True,2026-04-15 10:49:41+00
1449,Abigail,Nguyen,abigail.nguyen@example.com,512-555-1594,14,Bronze,2024-02-01,False,2024-11-12 08:40:05+00
1450,Matthew,Miller,matthew.miller@example.net,713-555-3381,4,Bronze,2026-05-21,True,2026-05-21 10:35:57+00
1451,Mia,Reddy,mia.reddy@example.com,210-555-0534,19,Bronze,2024-07-09,True,2024-07-09 18:49:13+00
1452,Priya,Hernandez,priya.hernandez@example.net,713-555-8825,4,Bronze,2026-05-28,False,2026-06-01 03:45:08+00
1453,Emily,Boudreaux,emily.boudreaux31@example.com,281-555-4443,3,Bronze,2023-01-04,True,2023-01-04 15:32:23+00
1454,Santiago,Doucet,santiago.doucet@example.org,214-555-3580,10,Gold,2023-07-20,False,2023-07-20 20:43:14+00
1455,Sofia,Miller,sofia.miller98@example.org,972-555-8096,11,Bronze,2026-04-03,True,2026-04-03 10:37:35+00
1456,Daniel,Thomas,daniel.thomas70@example.net,972-555-2485,10,Bronze,2025-11-11,True,2025-11-11 13:58:52+00
1457,Andre,Flores,andre.flores@example.org,469-555-0285,9,Bronze,2026-06-06,True,2026-06-06 10:26:51+00
1458,Remy,Robichaux,REMY.ROBICHAUX39@EXAMPLE.COM,281-555-1130,20,Bronze,2026-05-04,True,2026-05-04 14:06:57+00
1459,Jennifer,Morales,jennifer.morales84@example.org,469-555-2820,10,Bronze,2023-02-24,True,2024-02-08 19:45:29+00
1460,Austin,Morales,austin.morales16@example.com,469-555-8272,10,Silver,2025-11-26,False,2025-11-26 20:49:00+00
1461,Emily,Thibodeaux,emily.thibodeaux78@example.net,214-555-0168,8,Bronze,2026-03-12,False,2026-04-17 04:50:15+00
1462,Sarah,Brown,sarah.brown@example.net,832-555-5321,2,Bronze,2023-02-10,True,2023-02-10 16:35:51+00
1463,Margot,Lopez,margot.lopez@example.com,512-555-0484,12,Bronze,2025-04-10,True,2026-01-30 07:00:37+00
1464,Valeria,King,valeria.king23@example.org,832-555-6133,5,Gold,2024-02-24,True,2026-01-27 13:02:54+00
1465,James,Garcia,james.garcia@example.net,512-555-5991,13,Silver,2023-11-17,True,2023-11-17 19:41:06+00
1466,Celeste,Arceneaux,celeste.arceneaux3@example.org,832-555-1372,1,Bronze,2026-04-16,False,2026-04-16 17:24:30+00
1467,Austin,Martinez,austin.martinez92@example.com,832-555-6456,20,Bronze,2026-05-23,True,2026-05-26 02:33:42+00
1468,Harper,Doucet,harper.doucet90@example.net,214-555-6735,10,Gold,2025-04-05,True,2025-04-05 21:36:21+00
1469,Carmen,Reddy,carmen.reddy19@example.org,210-555-5972,18,Bronze,2023-08-02,False,2023-10-21 07:05:40+00
1470,Mai,LeBlanc,mai.leblanc@example.org,972-555-9371,10,Silver,2023-04-05,True,2024-03-27 00:42:20+00
1471,Grace,Young,grace.young@example.org,713-555-3387,2,Gold,2023-12-23,True,2023-12-23 21:37:41+00
1472,Rohan,Torres,rohan.torres@example.com,210-555-9691,16,Bronze,2024-10-29,True,2026-02-07 05:57:29+00
1473,Anika,Nguyen,anika.nguyen12@example.net,512-555-8021,13,Bronze,2026-05-28,False,2026-05-30 19:41:13+00
1474,Kayla,Flores,kayla.flores@example.net,726-555-4756,16,Silver,2023-06-06,False,2025-04-17 11:35:48+00
1475,Lucas,Robichaux,lucas.robichaux@example.com,972-555-4722,8,Silver,2025-04-01,True,2025-06-03 07:28:16+00
1476,Michael,Jones,michael.jones36@example.org,737-555-2495,13,Bronze,2026-01-10,True,2026-01-10 19:31:25+00
1477,Priya,Torres,priya.torres55@example.org,726-555-1230,17,Bronze,2026-02-14,True,2026-05-25 02:38:24+00
1478,Mai,Harris,mai.harris79@example.org,737-555-9199,13,Bronze,2023-09-20,True,2023-09-20 11:03:33+00
1479,Wyatt,King,wyatt.king40@example.com,972-555-7587,7,Bronze,2023-01-20,True,2023-01-20 17:03:51+00
1480,Valeria,Torres,valeria.torres91@example.net,737-555-9457,13,Bronze,2023-02-28,True,2025-01-10 02:24:55+00
1481,Joshua,Torres, Joshua.Torres@Example.Org,737-555-2749,13,Gold,2025-01-16,False,2025-01-16 21:52:35+00
1482,Ximena,Rivera,ximena.rivera22@example.net,726-555-4286,19,Bronze,2023-03-29,True,2024-11-08 10:57:11+00
1483,James,Flores,james.flores@example.net,214-555-8181,7,Silver,2023-09-28,True,2026-06-20 08:17:50+00
1484,Mateo,McAllister,mateo.mcallister36@example.org,214-555-1282,8,Bronze,2025-09-25,False,2025-09-25 21:33:15+00
1485,Ana,Reddy,ana.reddy85@example.org,210-555-2020,16,Gold,2024-01-12,True,2024-01-12 11:12:56+00
1486,Arjun,Thibodeaux,Arjun.thibodeaux@Example.org,469-555-9423,10,Silver,2025-03-27,True,2025-06-11 18:32:12+00
1487,Rohan,LeBlanc,rohan.leblanc43@example.com,737-555-9002,15,Bronze,2024-01-12,False,2024-01-12 11:36:09+00
1488,Priya,Robichaux,priya.robichaux69@example.net,972-555-4598,9,Bronze,2026-05-07,False,2026-05-07 09:41:48+00
1489,Santiago,Nguyen,santiago.nguyen16@example.net,281-555-2681,4,Bronze,2026-05-12,True,2026-06-04 01:49:07+00
1490,Josette,Thibodeaux,josette.thibodeaux77@example.com,737-555-0082,15,Bronze,2024-05-30,False,2024-05-30 18:50:48+00
1491,Ana,O'Brien,ana.obrien@example.net,281-555-9715,3,Silver,2025-01-20,True,2026-06-17 10:08:21+00
1492,Tuan,Rivera,tuan.rivera@example.net,281-555-1747,4,Silver,2026-06-20,True,2026-06-28 23:48:16+00
1493,Jessica,Broussard,jessica.broussard55@example.org,512-555-7397,13,Bronze,2025-11-01,True,2026-06-20 23:34:45+00
1494,Tuan,Smith,tuan.smith17@example.com,512-555-5476,15,Bronze,2026-03-09,True,2026-03-31 03:38:45+00
1495,Chloe,Arceneaux,chloe.arceneaux15@example.org,210-555-8357,18,Bronze,2025-07-05,True,2025-07-05 15:08:04+00
1496,Robert,Baker,robert.baker@example.com,713-555-4417,6,Bronze,2024-11-06,True,2025-05-09 03:36:11+00
1497,Priya,McAllister,priya.mcallister69@example.com,713-555-6918,3,Bronze,2024-12-06,False,2024-12-26 01:29:02+00
1498,David,Fontenot,david.fontenot@example.com,210-555-2994,19,Bronze,2024-01-21,True,2025-02-13 08:32:48+00
1499,Olivia,Martinez,olivia.martinez@example.org,713-555-8635,3,Bronze,2026-01-07,False,2026-02-19 11:52:12+00
1500,Mai,Walker,mai.walker48@example.com,713-555-8686,4,Bronze,2025-03-28,True,2025-03-28 20:27:55+00
1501,Colton,Reddy,colton.reddy10@example.net,281-555-9640,6,Silver,2025-06-12,True,2025-07-15 21:46:25+00
1502,Andrew,Phillips,andrew.phillips@example.com,469-555-6548,11,Bronze,2025-05-28,True,2026-01-01 19:25:32+00
1503,Jessica,Robichaux,jessica.robichaux48@example.org,726-555-0783,18,Silver,2023-06-22,True,2024-05-07 03:55:01+00
1504,Andrew,Smith,andrew.smith35@example.org,512-555-2069,15,Bronze,2025-08-17,False,2025-10-22 05:15:10+00
1505,Minh,Carter,minh.carter14@example.org,737-555-0898,14,Bronze,2025-07-11,True,2025-07-11 16:23:56+00
1506,Sofia,Jackson,sofia.jackson5@example.net,281-555-8388,4,Bronze,2023-09-24,False,2025-02-26 12:26:48+00
1507,Margot,Wright,margot.wright81@example.org,972-555-5287,7,Bronze,2025-12-11,False,2025-12-11 13:57:23+00
